date,Mkt-RF,SMB,HML,CMA,RMW,XMY
1967-01-31,0.07711236625370567,0.07501348221670898,0.023147687671111347,-0.035044485926888934,0.01478126686124702,-0.0035471677312638454
1967-02-28,0.005641056007425908,0.0066774533429424365,-0.01640607770460424,-0.00870631727021665,0.002588677722906819,0.0006644091683098933
1967-03-31,0.03981091168927299,0.02743473692202077,0.011825310144965642,-0.016366000861705116,0.012940045483771095,-0.006481620565976128
1967-04-30,0.04027159484580819,0.01581399424721955,-0.016215166948121328,-0.007102840833621872,0.00046037689206509386,-0.0013418497986103645
1967-05-31,-0.045713078129465186,0.03224891226966649,0.0006424302545597789,0.01108633533118392,-0.003922911570537712,0.000907006442555959
1967-06-30,0.02035573682935376,0.055176276904790336,0.009353237077777464,-0.023543121348373948,-0.005402211677444348,0.0008974614351326682
1967-07-31,0.04527885947190357,0.025517302763732333,0.01473405716957567,-0.013065926590313595,0.0029488479963425546,0.006556198498783819
1967-08-31,-0.009936007182195264,-0.0018645752801178426,0.008415535344052484,0.005597213474540266,0.006750318486810921,-0.0031858600076636787
1967-09-30,0.03059395132047912,0.008051751048927969,0.014568972746200753,-0.005952709751047343,0.010765850562390308,0.0060566247964816
1967-10-31,-0.029856219379141107,0.013344359285289556,-0.02150618514253598,-0.006079004500311781,-0.012313017358833287,0.01473747630612034
1967-11-30,0.0032736835795669213,0.002909426304668949,-0.0178233600048824,-0.006146818928093507,-0.007341642897695875,-0.0034362695219647714
1967-12-31,0.026955126402247547,0.04903185179959281,-0.005352292082535896,-0.007709155653906312,-0.0092464512645729,-0.0033566075545042803
1968-01-31,-0.04199382575021132,0.04346797393688007,0.018364882767906317,0.029942457107822017,-0.009378486873749241,0.0021082183134762747
1968-02-29,-0.03514862646554179,-0.020870936555121525,0.002943282022256258,0.023863042208434368,0.00143921315343757,-0.0035984815029525205
1968-03-31,0.002905467912866764,-0.01608626781655051,-0.00549790091434804,-0.008816562129951126,0.003423095441050141,0.004777405971314225
1968-04-30,0.08595281226570578,0.051916514409749,0.006463638942828864,-0.024499228080126945,0.013418455160155609,0.02279888262500533
1968-05-31,0.017797835924716083,0.07307738951056911,-0.0033636581408220817,-0.015408874045617084,0.0006628764457686787,-0.0020571750386777217
1968-06-30,0.006595742187493868,-0.0013520768862049155,-0.002901374930842977,0.013529974787446143,-0.004578486953213973,-0.005283071661649354
1968-07-31,-0.02663490936514492,-0.011687402470232904,0.03942629331562833,0.0054948348289809365,-0.004272789927788012,0.00198333579931843
1968-08-31,0.012543906017250929,0.024718164433108515,0.01009319012199832,0.0026354097635545057,-0.004078647113859694,0.0030153802095093177
1968-09-30,0.03792488986009735,0.013582983511930049,-0.006770156358554172,-0.014508296577799375,-0.014108604153291612,0.011305098142047762
1968-10-31,0.0035289902481931102,0.0009080566733887603,0.019699478714763952,0.0005994799589576963,0.0004108752176951552,0.0016386464774865975
1968-11-30,0.053716545932941284,0.025336148108094383,0.004364982285909383,-0.011065295007954098,0.0029293444767732324,-0.001562756985944741
1968-12-31,-0.040993176592703656,0.039548390819114834,-0.0005028900721371892,0.005314948188383503,-0.0109093326810077,-0.003745150861887685
1969-01-31,-0.013563418703716176,-0.0065231710561890355,0.0051517688490429064,0.0071885221077081785,-0.005131387569811616,0.003736005734695956
1969-02-28,-0.05497910357539787,-0.032182523425581804,0.01036765143580784,0.012263698334208107,0.016108966325909822,-0.010189574167406623
1969-03-31,0.02828194025358605,-0.004338592194887071,-0.004268335356585433,-0.006442869188781114,-0.015894275919316046,-0.006179549686814025
1969-04-30,0.01594671814711205,-0.009086502468340949,-0.01561826778713788,0.011862870933534131,-0.009683215886988531,0.0037962319134667976
1969-05-31,-0.0015442828449185072,0.004317556800052869,0.0023318098983205714,0.008459355504676499,-0.003315061374298445,-0.004624518525283653
1969-06-30,-0.06768316168090657,-0.03542956439620988,-0.00014322304349194404,0.00502390277879379,0.0242414704269538,-0.0014971897636506248
1969-07-31,-0.06842720738239634,-0.0279020235865563,0.011881674918895479,0.01380115653412664,0.013831525137400087,-0.0010229369967071356
1969-08-31,0.04546008364255903,0.004107415559694641,-0.03125973358711855,-0.02363702383522033,-0.013498768854447387,0.00819126961395309
1969-09-30,-0.031327609549465917,0.010405254729807696,-0.02087284301340896,0.008703779973753576,0.012931430703814877,-0.0022136302029916767
1969-10-31,0.04841165401226009,0.0213507689474495,-0.012237555043504723,-0.014898560549941063,-0.00015406607474895145,-0.0007522400603977852
1969-11-30,-0.0372837702385614,-0.02488016202153606,-0.00615121667795126,0.001979001265262098,0.0024508323709592217,-0.003785246654841222
1969-12-31,-0.024505743918104592,-0.03855485621664486,-0.014577431975036826,0.00576795356052711,0.009220857141385534,-0.005723874057898253
1970-01-31,-0.08192098150043453,0.046814894905208536,0.009068735216256452,0.028795247811047368,-0.0042841311295839036,-0.01332574784590293
1970-02-28,0.05121573271053032,-0.037058174567635764,0.013556427862988768,0.00603422551578299,-0.008332743475888367,0.00017957111480708388
1970-03-31,-0.008082685568614498,-0.007340991768641731,0.0291393713654612,0.023533250661895155,0.02157421631577513,0.001235135973767825
1970-04-30,-0.10563924013001236,-0.04737691634312552,0.05413731108071705,0.021173344621965386,0.027481922570784082,-0.0077016583104351785
1970-05-31,-0.06664365529123792,-0.03075948769169257,0.02739881194589741,0.013580163997773384,0.012978434632068409,-0.004399277341009103
1970-06-30,-0.057512951999832126,-0.03032766652611208,0.026416990815407868,0.010711106702222141,0.02657411582666504,-0.017689585233698797
1970-07-31,0.06912705481911861,-0.0016799339938839695,0.0009112194779431344,0.010587647061607641,0.0006476263963726275,-0.0014455688589557064
1970-08-31,0.04515463961489924,0.02249347352964566,0.010640996739255629,0.007988004645506376,0.01520075722383852,-0.0033490622548713114
1970-09-30,0.03840704676818652,0.08549323228299023,-0.04294409216443162,-0.01687070890443904,-0.017379599010670186,0.003439640245259751
1970-10-31,-0.02152593201589526,-0.04391561468398555,0.006850947486703729,0.014173826232467438,0.014612817541831441,-0.0012688967579196073
1970-11-30,0.04710281684798138,-0.03926831958242162,0.010380837434385443,0.004133503186601877,0.010723358304575614,-0.015664600471513582
1970-12-31,0.057902699256182966,0.02067918043043951,0.01934988538108551,-0.014740439896023276,0.014523300323476457,0.006209092775870771
1971-01-31,0.04535371056630398,0.06891405018093333,0.009708881375096805,0.0005069778818179299,-0.006127606159426438,0.0167295996187507
1971-02-28,0.013051985705689374,0.009509030259382444,-0.002124285611527426,-0.011332934282423044,0.0021102842862097053,0.012645189182572559
1971-03-31,0.040349534727511266,0.020296743333293,-0.03205766811250986,-0.0065218933689431685,-0.0008103674333053215,0.0005777166960814831
1971-04-30,0.0321498471169292,0.004584186323547859,-0.012105583436687418,0.01896446114968021,-0.00754344276890937,0.010920567594611337
1971-05-31,-0.04008445306532018,-0.01179517250239543,-0.0071695152362984405,0.011914790516303543,0.002912148206229849,-0.0006125789647649162
1971-06-30,-0.0010643539367495456,-0.020719229842357585,-0.00706127782148959,-0.004705283360887509,0.007682870491645709,-0.004338272250422091
1971-07-31,-0.044651353873086594,0.008329089726633564,-0.013908777599097616,0.013648658163873048,-0.013893983793177469,-0.001955860486179212
1971-08-31,0.03764438342881907,-0.011018972897939794,0.009614059059242813,-0.0037340619475112607,0.008812863666444223,0.011868601422850691
1971-09-30,-0.008680738333624202,0.008512322061676987,-0.015078848507193772,-0.00025564021285449934,0.0009022866696432527,-0.0006688730745306095
1971-10-31,-0.04376962792503991,-0.01607789869676786,0.009708470109114796,-0.0141292711564854,0.007556528189164455,0.004742489496309947
1971-11-30,-0.0039036772143287717,-0.028626855921355717,-0.0019238188701068085,0.0005567118253274188,0.012502606447714336,0.00028074060721282497
1971-12-31,0.08705270856992164,0.024959266080796697,0.0009124035522765225,-0.009769698957949048,0.004054543791612839,-0.0040134971112957135
1972-01-31,0.022718890261282442,0.06788697636079638,-0.000935039468454718,0.0063847460079050535,-0.010235828092317552,0.010074456294384693
1972-02-29,0.028489606211116337,0.001656900000216243,-0.019491749227924054,0.003519665647804045,0.0019066487702629961,-0.008744138622825526
1972-03-31,0.005829453026477607,-0.003815999148283901,-0.02173721137057234,0.003879056232849481,-0.0002189558747827808,0.007458387880243792
1972-04-30,0.003696182082199415,-0.0007502890597090961,-0.0007614983604601173,0.002366265075645307,-0.001274531198234547,-0.005377642711742613
1972-05-31,0.013270974172494943,-0.030761196066231983,-0.0034488675993435284,-0.006557226398599889,0.010469192240339329,0.0023724504375641237
1972-06-30,-0.02347090577983718,-0.0016958280642043536,-0.00753388959176609,0.003589972490786838,0.003813908162249375,0.0028582809501996216
1972-07-31,-0.005787684093153258,-0.0207757511893304,0.010758293540438744,-0.005879234104152243,0.013523453247427214,-0.004706003584974
1972-08-31,0.03353893474125751,-0.03602495505510653,0.0371034974271058,0.01131570944441848,0.012473737097930577,-0.003743420910709575
1972-09-30,-0.010529238039388123,-0.01956109671733205,0.0011183759768959127,-0.009206898488596415,0.0020554658114519233,-0.00439278208637011
1972-10-31,0.005378070971258303,-0.02424278283229192,0.012384470452070374,-0.00030495557149673946,0.0006298146547449102,0.0003763551995941924
1972-11-30,0.04555678643082807,-0.0030737069996219155,0.030624830013447082,0.009058993200224387,-0.0006287790747672231,0.00023970327588603013
1972-12-31,0.0070884912364657954,-0.014038229392484438,-0.010169968598907337,-0.004536535608994936,0.007859951920162759,-0.012665967900551458
1973-01-31,-0.02822393669707538,-0.02241465761047637,0.03699497093887195,0.0026067425679504874,0.01404784559412988,0.002033420932298989
1973-02-28,-0.04478673375658498,-0.024673044430297518,0.022361689986913257,0.0019489588472002624,0.007338764418944163,0.007306061822172492
1973-03-31,-0.009667014771031556,-0.019595173157922943,0.03367946004021403,0.0011435346851869554,0.005666828197738991,-0.0015712342662204009
1973-04-30,-0.04994425035661182,-0.02158205705310122,0.04242588930440288,0.005460101677560406,0.003715824236590747,0.002259218411747928
1973-05-31,-0.02435225315587883,-0.05064225459400405,0.01343643617272392,-0.003568574100528854,0.00952743096928032,-0.005792294071433364
1973-06-30,-0.01381040025929124,-0.017262319838099744,0.00978515931073103,0.005227182590843395,-0.000941530075558375,0.007824902358863753
1973-07-31,0.04587321077833704,0.07366372666946214,-0.04970097454641186,-0.00968813555938361,-0.004380436363593296,-0.00033998953405435517
1973-08-31,-0.03819213772912143,-0.01853143805978557,-0.001937037879148007,0.0032135181047121264,-0.00790747249515833,0.011668303723210514
1973-09-30,0.045210074268279145,0.035647401182143545,0.01101775945397898,0.008638956364824563,-0.003935694395552858,-0.0069599427667354895
1973-10-31,-0.0070296785219558155,0.01001604883809503,-0.013277254240653326,0.014992001183839504,-0.027038636234358832,-0.010353397453195964
1973-11-30,-0.12419075902097465,-0.07301074495905713,0.02445392223312753,0.012920912434030207,-0.01142739129398912,-0.022497478429130274
1973-12-31,0.00881310354126687,-0.052890501036433904,0.025121713588210758,0.005894708307906961,-0.020903122922579363,-0.009912335047894695
1974-01-31,-0.005442056435181201,0.10230529916433898,0.030432792237869738,0.013921786346979714,0.011581830091642695,0.008428605759887367
1974-02-28,-0.0038294905301392655,-0.006170130981918732,0.020722276161381645,0.0027685891521007787,0.0028838078770483085,-0.006181655896963788
1974-03-31,-0.02776616170086262,0.015082406349600334,0.004340263382441034,0.0009359424109002881,0.02340579766877396,0.010418011634912428
1974-04-30,-0.05034426904091442,-0.0077390706060370485,0.008733592986251336,0.005123743391297099,0.017955947323520426,0.011399882302065796
1974-05-31,-0.04177036019615274,-0.03840806561541565,0.0004880578984145581,-0.004520901883567206,0.026582072453251882,0.00857942320431545
1974-06-30,-0.02373198284934136,-0.0004375275706435602,0.003426889128168916,0.017987084724692494,0.004327186398322948,-0.0010408989411729503
1974-07-31,-0.08102471848207718,0.011390324907416371,0.03592242101879474,0.0035655893489589603,-0.015355230434289331,0.009145377500646257
1974-08-31,-0.09281151932294388,0.0019867139180060056,0.013821437529640448,0.02040902019760852,0.009911167353701721,-0.0248243032067098
1974-09-30,-0.11978684471580135,-0.0012541599628353578,0.03261556654392779,0.013587010793164224,-0.015667772332001145,-0.0036291194264890655
1974-10-31,0.1645403603990279,-0.02757244117221017,-0.07008095959310875,-0.00023635879056357886,-0.023854048282697937,0.0009277358712284356
1974-11-30,-0.04538084460295508,-0.01354006405781371,-0.008667951520945447,0.013162093810069518,-0.009151522020877543,-0.00693357384466619
1974-12-31,-0.03365525664750947,-0.0509586553490384,-0.0035865615870785275,0.016467988660873456,0.0027322177933053328,-0.0031852808289458273
1975-01-31,0.13458047503151582,0.11169981534077084,0.05899538239930933,-0.02865440665380467,-0.00024028727903066538,0.005420939730561486
1975-02-28,0.05703167757392296,0.007165248660294839,-0.036668709728783236,-0.0018439001853601878,-0.004423396773979939,-0.0033705584108227465
1975-03-31,0.027302829912779464,0.03267415035279046,0.01688609691478573,0.0005965579641400848,0.021926747456638973,0.002240736010359179
1975-04-30,0.04277495632998029,-0.0010093614491645114,-0.005240791015865484,0.00481087352673612,0.010252431206660235,0.012213981178704907
1975-05-31,0.05192392450534322,0.028888843845001105,-0.02994830879235416,-0.008769147971058752,-0.015259746674425012,-0.009259989065007185
1975-06-30,0.0481499002968112,0.003840363289334944,0.007167262122197594,-0.006671431645562803,-0.0121402883834848,0.0010177517887013932
1975-07-31,-0.06728646908403321,0.02889309147102178,0.010726640795336084,0.006047364728480033,0.00207918201282839,-0.008946993648495171
1975-08-31,-0.02798499501771011,-0.03601178654854851,0.004653789259871692,-0.00022954958486885724,0.009550085317360173,-0.0037464689041587576
1975-09-30,-0.042298174321322775,0.0013484579105368585,0.0003185049434841145,0.003197844551853464,0.0035350595686192633,0.006017891375624532
1975-10-31,0.05443294525522099,-0.03797010965021647,-0.0026328104640997232,0.009421368327798198,-0.012504419517631976,-0.0009663625197093713
1975-11-30,0.026879443736080148,-0.012309342352797448,0.007332108718207352,0.012746386586731629,-0.0038076760357387686,0.004506069570198938
1975-12-31,-0.0162560882865993,0.00010796108694724124,0.010559095227396714,0.002976958744152128,-0.00035230958366413637,0.0021526998210205824
1976-01-31,0.12248395348943955,0.048391411010963815,0.06262513370962461,0.0017967815569206735,0.02087312138625608,-0.005012586092646543
1976-02-29,0.0016582874918430431,0.07103079099582102,0.03817376555668145,0.011858758815009834,0.0006254721326978269,0.0003711050731600857
1976-03-31,0.02382297070558707,-0.007730294327687931,-0.007053101459696138,0.005454387368380071,-0.015280583308650803,0.01234686236458018
1976-04-30,-0.01524118479134953,-0.002077978754917019,0.0043706129806388464,-0.003626386801507208,0.00429439225840326,-0.004672102150440623
1976-05-31,-0.013182636021009284,-0.007424360439796464,-0.0068854369331906255,-0.013015151428129043,0.01091794841916914,0.005940902781600054
1976-06-30,0.04111021749822366,-0.007193159835123024,0.008917293252500708,0.0026829241628042594,-0.006132964614930042,0.00035138880088560887
1976-07-31,-0.010733145467797509,0.0015929482775123075,0.011132424962006063,-0.00043962804446392176,-0.004309314936867403,-0.002154726951690829
1976-08-31,-0.005718902541957272,-0.018735455821721026,-0.00011806779712819279,-0.008191374954255433,-0.006433886266996106,-0.001582099549818668
1976-09-30,0.020755104719029936,-0.002229510653877432,0.00412295810695977,-0.006435914725158951,0.00524166638165309,-0.005669876895537759
1976-10-31,-0.024625386095034108,-9.993208091229472e-05,0.003629594443910672,-0.009358449262651504,0.0016424374313856668,-0.002372094624320149
1976-11-30,0.0026099101838406268,0.020229205873629086,0.005669707077070107,-0.002318726859975573,-0.014162083153053822,0.004389338861850292
1976-12-31,0.05574008072093373,0.032026168313828804,0.01171502897359432,0.014003219397203335,0.007783109205631924,-0.0019524844954389856
1977-01-31,-0.042169420448267436,0.042932923436854835,0.03605225005040688,0.0031456286661113602,0.009085024965152537,-0.002864105768503258
1977-02-28,-0.019561845416994045,0.011297913386211887,0.004476313310742858,-0.0063460204291846106,0.002898350345709961,-0.001850188448588334
1977-03-31,-0.014027369704766151,0.00973956824312093,0.0032209337171890074,-0.0016682553207841482,0.00037840422182179416,-0.00011638195764498214
1977-04-30,0.0006673508275815372,0.004619750938398681,0.017002577285228408,0.0040728578829169505,-0.0022145648621984294,0.012492649460978446
1977-05-31,-0.015107607699209184,0.01346601391182883,0.009827718959741778,-0.005434439864844587,0.00971748312390688,0.0017886709661871789
1977-06-30,0.047422034549009145,0.02264046435384176,-0.0008194648208487143,0.0041155814034786395,0.005143141962138491,-0.006735664667463864
1977-07-31,-0.017577807627351137,0.005972934325398732,0.009706486411795123,0.004394229366797011,0.008523432406786168,-0.005679298710333725
1977-08-31,-0.018035568267086632,0.016904551255772008,-0.021058870533693645,-0.0024192691596468426,-0.0033896292987827138,-0.0012336386016829227
1977-09-30,-0.0030365084269444,0.007639114222774623,0.00629086341451531,0.0030815536501877733,0.010155282001181376,-0.0034768496438777573
1977-10-31,-0.044260066128923456,0.015667425826933687,0.011735320183850031,-0.004173241128717916,0.0003113575595104952,-0.0016684445121893932
1977-11-30,0.04008689186543806,0.03801827763383468,-0.00499075689803076,0.0017404025335735346,0.0022109567985364106,-0.00040523432054595515
1977-12-31,0.0022148623097872308,0.016992695233904332,0.0022295841992688572,0.000350995177976406,0.0017963588600528391,0.0036887450644813406
1978-01-31,-0.0611127826770229,0.026301678648794426,0.019344808217542225,0.00789588152818245,-0.006912210801177099,0.0030263197484696816
1978-02-28,-0.01480435906894541,0.03191681778624047,0.012557654113146657,0.012675059656185657,0.012704521943239623,-0.0005003156241492067
1978-03-31,0.028279202956297118,0.032298207116176016,0.005205947056331636,0.006936058597420622,0.005580557543936868,0.005089519693524447
1978-04-30,0.07986655790781061,-0.0003790984615724552,-0.024774844146951858,-0.010430524703676544,0.014301808639696325,-0.001762216258992727
1978-05-31,0.017055611970141746,0.043175355270566436,-0.004723892139704026,0.0041105399043099965,0.005489117519483402,0.006345155556805947
1978-06-30,-0.017852601990244892,0.009036686165751321,0.011359283077305276,-0.0036241889057399093,-0.003858916922113964,-0.0009102082508139852
1978-07-31,0.051537436089635666,0.002938380360928861,-0.014623162055709625,-0.004299849619403072,0.005695006093258792,-0.00713321833194655
1978-08-31,0.03681615450517517,0.044282022981160664,0.005826278556034008,-0.003677766305808836,0.008725329455268641,0.005170511866311192
1978-09-30,-0.014258421036759087,-0.0038673600305480227,0.014593721176139406,0.007547716219702146,0.004614113276498367,0.0027719510874521635
1978-10-31,-0.11806691456479207,-0.09548876419280858,0.016977831146012368,0.015034302316833226,0.005543049959046031,0.0184229173844066
1978-11-30,0.027515142852241173,0.02545758395090756,-0.010693748443238343,-0.008297809457552069,0.0008105540909776818,-0.010201401168034238
1978-12-31,0.008665057741604261,0.01099909942571332,-0.011428362318226314,-0.01096528748171521,0.008738049652754747,-0.001948808199573268
1979-01-31,0.04193322068516173,0.033624768161381546,0.007696465490426865,0.008893296404307867,-0.011629606344434535,-0.007865412837696317
1979-02-28,-0.0366837286424227,0.006636196190705164,0.00589110058862375,-0.000664407994024438,-0.0029907746198918053,0.0007038493314664268
1979-03-31,0.0568372501141653,0.026859086736444687,-0.0075992447345995815,-0.007102984849718608,0.002636668021961497,-0.019272095569813102
1979-04-30,-0.0009341123760799256,0.016137047562354866,0.015335638912005681,-0.0009859595469421632,0.0222114918230776,-0.002893255272505505
1979-05-31,-0.022540429338049752,0.0039040655513407725,0.0007923003969551173,0.003103912384684094,-0.010245701149077843,0.0020034636948320773
1979-06-30,0.03830389342601522,0.010728418172492954,0.0038907752810265353,-0.016410902349954272,-0.00490668430509441,0.0001930113476989112
1979-07-31,0.007966901007621626,0.010781587837389028,0.016313268456984026,-0.0011094710772175595,0.012260153550907229,-0.002544145622028909
1979-08-31,0.05559378774152582,0.0145384271084167,-0.006850199191603914,-0.004967592164208126,0.008758871416006703,-0.0019722068059024184
1979-09-30,-0.00773603218092143,-0.005423565765743607,-0.00411517055953361,0.0021700958035466627,0.003465844736798259,0.015478741531041776
1979-10-31,-0.08030143127738645,-0.03066884989804919,-0.014449156109630906,0.00212469314713587,-0.0011601407937590071,0.01255760238650723
1979-11-30,0.051977594018182034,0.020585640485786275,-0.017113737125215564,-0.00477056953355455,-0.014094573992604985,0.009829293769833006
1979-12-31,0.016984294098682184,0.037009514641618654,-0.019008865573298242,0.0013410392457913409,-0.009934496777548964,-0.0045019751413152495
1980-01-31,0.05511501589455746,0.029186917404050564,0.00043145725248154576,-0.006657671574910207,-0.0034193516183891877,0.009561193690596869
1980-02-29,-0.011630026827884044,-0.015095089453319378,-0.012378581355001316,0.01414777609153281,-0.011849157317795202,0.02489520131653906
1980-03-31,-0.12743050423127245,-0.06760348330076829,0.011373543853519935,-4.3500623317926915e-06,0.014101842341307985,0.003488620125312314
1980-04-30,0.03790963128000993,0.007389098724067156,0.00963087976116088,0.0005264100982268899,-0.013690906706850107,-0.0015245085067214295
1980-05-31,0.052153228891875854,0.01891702410628187,0.0014024865625285874,-0.006157677995059646,0.006749147592334831,-0.00585407267081689
1980-06-30,0.029970896451944458,0.003609668970158061,-0.007606730834094765,-0.013894789898305157,-0.007636916175485024,-0.005515381089785214
1980-07-31,0.06463264345443126,0.0405419296274178,-0.031766186542005734,-0.004016579034632943,0.02217913776749016,-0.003867141972752369
1980-08-31,0.016339802158470078,0.03497418619474254,-0.02287122098811711,-0.0055152146153604215,0.004494074220512102,-0.00976667245864278
1980-09-30,0.02206230577565125,0.013094872050437585,-0.030017100542306475,-0.008440078486426491,0.0022329299852084576,-0.0024888358954257804
1980-10-31,0.010555425453994537,0.026493235624755147,-0.01823511486397212,-0.011621623622836657,0.0060978438939581145,0.012713728933981872
1980-11-30,0.09721875851221146,-0.027462121730052427,-0.07051424006325632,-0.02105798897951494,0.0059254137137359645,0.02808005095696714
1980-12-31,-0.044536540695556674,0.0004225904910317227,0.02748745101231178,0.01074338429675839,0.0030255662753538824,-0.009798218570714765
1981-01-31,-0.05165755832152979,0.02229521386864593,0.041146396664967035,0.018392122809352016,-0.0047789418987847975,-0.008474358127499759
1981-02-28,0.00707543899294828,-0.0064368901910617105,0.011287502925596429,0.02490865676114384,0.018519766713887918,-0.008573998718607362
1981-03-31,0.03383877965401028,0.02522967538278519,0.006563481039995697,-0.006351052665152257,-0.010507257599293794,-0.015381053154126759
1981-04-30,-0.021942669145831286,0.037050209239575665,0.024634327645780902,0.0055638489261246715,0.018293372527194342,0.001264620664634876
